,year,title
2692,2012,SIV Genome-Wide Pyrosequencing Provides a Comprehensive and Unbiased View of Variation within and outside CD8 T Lymphocyte Epitopes
2693,2012,Trends in Use of Scientific Workflows: Insights from a Public Repository and Recommendations for Best Practice
2694,2012,"De novo transcriptome assembly, annotation, and identification of low-copy number genes in the flowering plant genus Silene (Caryophyllaceae)"
2695,2012,MOCAT: A Metagenomics Assembly and Gene Prediction Toolkit
2696,2012,OWL-DL Domain-Models as Abstract Workflows
2697,2012,“Orphan” Retrogenes in the Human Genome
2698,2012,A Validated Regulatory Network for Th17 Cell Specification
2699,2012,lociNGS: A Lightweight Alternative for Assessing Suitability of Next-Generation Loci for Evolutionary Analysis
2700,2012,Scientific workflow rewriting while preserving provenance
2701,2012,An integrated science portal for collaborative compute and data intensive protein structure studies
2702,2012,"Lessons learned from Galaxy, a Web-based platform for high-throughput genomic analyses"
2703,2012,Common motifs in scientific workflows: An empirical analysis
2704,2012,Classification and clustering in metagenomics with unified data management and computational framework
2705,2012,Candidate genes and bioinformatic analysisof biological pathways for epistatic regulationof growth in chicken
2706,2012,A genome-wide signature of glucocorticoid receptor binding in neuronal PC12 cells
2707,2012,EpiExplorer: live exploration and global analysis of large epigenomic datasets
2708,2012,Scientific workflows to support in silico modeling in cancer research
2709,2012,Discovering drug targets for neglected diseases using a pharmacophylogenomic cloud workflow
2710,2012,BPELPower - A BPEL execution engine for geospatial web services
2711,2012,Nebula - a web-server for advanced ChIP-seq data analysis
2712,2012,Comparative faecal microbiota of dogs with and without calcium oxalate stones
2713,2012,Anomalies of the anaerobic tricarboxylic acid cycle in Shewanella oneidensis revealed by Tn‐seq
2714,2012,Genotype of a historic strain of Mycobacterium tuberculosis
2715,2012,Research resource: interplay between the genomic and transcriptional networks of androgen receptor and estrogen receptor α in luminal breast cancer cells.
2716,2012,Does base-pairing strength play a role in microRNA repression?
2717,2012,InterMine: a flexible data warehouse system for the integration and analysis of heterogeneous biological data
2718,2012,CEL-Seq: single-cell RNA-Seq by multiplexed linear amplification.
2719,2012,Systematic Analysis of microRNA Targeting Impacted by Small Insertions and Deletions in Human Genome
2720,2012,Building and Documenting Workflows with Python-Based Snakemake
2721,2012,High throughput sequencing approaches to mutation discovery in the mouse
2722,2012,Analysing and interpreting DNA methylation data
2723,2012,Bioinformatics for cancer immunology and immunotherapy
2724,2012,Bioinformatic Identification of Genomic Alterations in Breast Cancer
2725,2012,Application of circular consensus sequencing and network analysis to characterize the bovine IgG repertoire
2726,2012,Web-Based Workflows
2727,2012,AbsIDconvert: An absolute approach for converting genetic identifiers at different granularities
2728,2012,Investigation of the Inheritance of Polycomb Group-Dependent Repression through Mitosis
2729,2012,"Beyond the Gene List: Exploring Transcriptomics Data in Search for Gene Function, Trait Mechanisms and Genetic Architecture"
2730,2012,From next-generation sequencing alignments to accurate comparison and validation of single-nucleotide variants: the pibase software
2731,2012,Contribution of global rare copy-number variants to the risk of sporadic congenital heart disease.
2732,2012,Cloud parallel processing of tandem mass spectrometry based proteomics data.
2733,2012,oPOSSUM-3: Advanced Analysis of Regulatory Motif Over-Representation Across Genes or ChIP-Seq Datasets
2734,2012,Tethering of the Conserved piggyBac Transposase Fusion Protein CSB-PGBD3 to Chromosomal AP-1 Proteins Regulates Expression of Nearby Genes in Humans
2735,2012,Some Phenotype Association Tools in Galaxy: Looking for Disease SNPs in a Full Genome
2736,2012,Variations in the exome of the LNCaP prostate cancer cell line
2737,2012,siSPOTR: a tool for designing highly specific and potent siRNAs for human and mouse
2738,2012,Next Generation Sequence Analysis and Computational Genomics Using Graphical Pipeline Workflows
2739,2012,Mobilization of Stowaway-like MITEs in newly formed allohexaploid wheat species
2740,2012,Identification and analysis of pig chimeric mRNAs using RNA sequencing data
2741,2012,Small interfering RNA-producing loci in the ancient parasitic eukaryote Trypanosoma brucei
2742,2012,RNA-seq Using Next Generation Sequencing
2743,2012,Site-specific genome editing in Plasmodium falciparum using engineered zinc-finger nucleases
2744,2012,Genomics of crop plant genetic resources
2745,2012,An Open Framework for Extensible Multi-stage Bioinformatics Software
2746,2012,Acid-shifted isoelectric point profiles of the proteins in a hypersaline microbial mat: an adaptation to life at high salt concentrations?
2747,2012,Next-generation sequencing data interpretation: enhancing reproducibility and accessibility
2748,2012,RSeQC: quality control of RNA-seq experiments
2749,2012,Cloudgene: A graphical execution platform for MapReduce programs on private and public clouds
2750,2012,A beginners guide to SNP calling from high-throughput DNA-sequencing data
2751,2012,Testing Potential Effects of Maize Expressing the Bacillus thuringiensis Cry1Ab Endotoxin (Bt Maize) on Mycorrhizal Fungal Communities via DNA- and RNA-Based Pyrosequencing and Molecular Fingerprinting
2752,2012,Deep sequencing reveals persistence of intra- and inter-host genetic diversity in natural and greenhouse populations of zucchini yellow mosaic virus.
2753,2012,Use of Allele-Specific FAIRE to Determine Functional Regulatory Polymorphism Using Large-Scale Genotyping Arrays
2754,2012,Data Management Challenges in Next Generation Sequencing
2755,2012,Characterization of Mechanisms of Antibiotic Resistance in Neisseria gonorrhoeae
2756,2012,Next generation sequencing of DNA in 3300-year-old charred cereal grains
2757,2012,"The role of Set2, transcription factor residence, and nucleosome spacing in the dynamic access of genomic information"
2758,2012,A complete workflow for the analysis of full-size ChIP-seq (and similar) data sets using peak-motifs
2759,2012,The ribosome profiling strategy for monitoring translation in vivo by deep sequencing of ribosome-protected mRNA fragments
2760,2012,Anvaya: a Workflows Environment for Automated genome Analysis
2761,2012,Transcript Dynamics of Proinflammatory Genes Revealed by Sequence Analysis of Subcellular RNA Fractions
2762,2012,Genomic Analysis and Classification of Exon and Intron Sequences Using DNA Numerical Mapping Techniques
2763,2012,A graph-based approach for designing extensible pipelines
2764,2012,Dynamic Changes in Ezh2 Gene Occupancy Underlie Its Involvement in Neural Stem Cell Self-Renewal and Differentiation towards Oligodendrocytes
2765,2012,High-Throughput Computational Approaches to Analyzing Histone Modification Next-Generation Sequencing Data
2766,2012,Genome-Wide Localization of Protein-DNA Binding and Histone Modification by a Bayesian Change-Point Method with ChIP-seq Data
2767,2012,GRHL3/GET1 and Trithorax Group Members Collaborate to Activate the Epidermal Progenitor Differentiation Program
2768,2012,Bioinformatics for personal genome interpretation
2769,2012,Data Mining and Meta-Analysis on DNA Microarray Data
2770,2012,DNA hypermethylation of alternatively spliced and repeat sequences in humans
2771,2012,Estudi bioinformàtic de la funcionalitat i conservació de l’splicing alternatiu
2772,2012,Develop a Galaxy-based graphic user interface for QIIME
2773,2012,Developing Multilingual Text Mining Workflows in UIMA and U-Compare
2774,2012,Rapid genome-scale mapping of chromatin accessibility in tissue
2775,2012,Galaxy Workflow Integration on Garuda Grid
2776,2012,(Re)Use in Public Scientific Workflow Repositories
2777,2012,Fluorescence-Based Phenotypic Selection Allows Forward Genetic Screens in Haploid Human Cells
2778,2012,Bovine Polledness – An Autosomal Dominant Trait with Allelic Heterogeneity
2779,2012,Regulation of alternative splicing by the circadian clock and food related cues
2780,2012,wANNOVAR: annotating genetic variants for personal genomes via the web
2781,2012,SOLE: Linking Research Papers with Science Objects
2782,2012,Modelling Provenance Using Structured Occurrence Networks
2783,2012,Understanding mapreduce-based next-generation sequencing alignment on distributed cyberinfrastructure
2784,2012,Characterisation of QTL-linked and genome-wide restriction site-associated DNA (RAD) markers in farmed Atlantic salmon
2785,2012,"BioLite, a Lightweight Bioinformatics Framework with Automated Tracking of Diagnostics and Provenance"
2786,2012,"RobiNA: a user-friendly, integrated software solution for RNA-Seq-based transcriptomics"
2787,2012,Genomics and Bioinformatics: An Introduction to Programming Tools for Life Scientists
2788,2012,A novel miRNA produced during lytic HSV-1 infection is important for efficient replication in tissue culture
2789,2012,Bpipe: a tool for running and managing bioinformatics pipelines
2790,2012,Characterizing short read sequencing for gene discovery and RNA-Seq analysis in Crassostrea gigas.
2791,2012,Confirmation of an epilepsy modifier locus on mouse chromosome 11 and candidate gene analysis by RNA‐Seq
2792,2012,The NSL Complex Regulates Housekeeping Genes in Drosophila
2793,2012,Open source workflow systems for the development of complex computational experiments
2794,2012,"Using Cloud Computing Infrastructure with CloudBioLinux, CloudMan, and Galaxy"
2795,2012,Using Galaxy to Perform Large‐Scale Interactive Data Analyses
2796,2012,Spectral Methods for Classifying Short Exon and Intron Sequences
2797,2012,TOPPAS: a graphical workflow editor for the analysis of high-throughput proteomics data.
2798,2012,Savant Genome Browser 2: visualization and analysis for population-scale genomics
2799,2012,"Scientific Application Performance on HPC, Private and Public Cloud Resources: A Case Study Using Climate, Cardiac Model Codes and the NPB Benchmark Suite"
2800,2012,Spectral techniques for classifying short exon and intron sequences
